days,Date,Aargau@Switzerland,Appenzell Ausserrhoden@Switzerland,Appenzell Innerrhoden@Switzerland,Basel City@Switzerland,Basel Country@Switzerland,Bern@Switzerland,Fribourg@Switzerland,Geneva@Switzerland,Glarus@Switzerland,Graubünden@Switzerland,Jura@Switzerland,Liechtenstein@Switzerland,Lucerne@Switzerland,Neuchâtel@Switzerland,Nidwalden@Switzerland,Obwalden@Switzerland,Schaffhausen@Switzerland,Schwyz@Switzerland,Solothurn@Switzerland,St. Gallen@Switzerland,Thurgau@Switzerland,Ticino@Switzerland,Uri@Switzerland,Valais@Switzerland,Vaud@Switzerland,Zug@Switzerland,Zurich@Switzerland,Abruzzo@Italy,Basilicata@Italy,Bolzano@Italy,Calabria@Italy,Campania@Italy,Emilia-Romagna@Italy,Friuli Venezia Giulia@Italy,Lazio@Italy,Liguria@Italy,Lombardia@Italy,Marche@Italy,Molise@Italy,Piemonte@Italy,Puglia@Italy,Sardegna@Italy,Sicilia@Italy,Toscana@Italy,Trento@Italy,Umbria@Italy,Valle d'Aosta@Italy,Veneto@Italy,Agder@Norway,Innlandet@Norway,Møre og Romsdal@Norway,Nordland@Norway,Oslo@Norway,Rogaland@Norway,Troms og Finnmark@Norway,Trøndelag@Norway,Vestfold og Telemark@Norway,Vestland@Norway,Viken@Norway,Ahvenanmaa@Finland,Etelä-Karjala@Finland,Etelä-Pohjanmaa@Finland,Etelä-Savo@Finland,HUS@Finland,Itä-Savo@Finland,Kainuu@Finland,Kanta-Häme@Finland,Keski-Pohjanmaa@Finland,Keski-Suomi@Finland,Kymenlaakso@Finland,Lappi@Finland,Länsi-Pohja@Finland,Pirkanmaa@Finland,Pohjois-Karjala@Finland,Pohjois-Pohjanmaa@Finland,Pohjois-Savo@Finland,Päijät-Häme@Finland,Satakunta@Finland,Vaasa@Finland,Varsinais-Suomi@Finland,West North@Finland,Alba@Romania,Arad@Romania,Argeș@Romania,Bacău@Romania,Bihor@Romania,Bistrița-Năsăud@Romania,Botoșani@Romania,Brașov@Romania,Brăila@Romania,București@Romania,Buzău@Romania,Caraș-Severin@Romania,Cluj@Romania,Costanza@Romania,Covasna@Romania,Călărași@Romania,Dolj@Romania,Dâmbovița@Romania,Galați@Romania,Giurgiu@Romania,Gorj@Romania,Harghita@Romania,Hunedoara@Romania,Ialomița@Romania,Iași@Romania,Ilfov@Romania,Maramureș@Romania,Mehedinți@Romania,Mureș@Romania,Neamț@Romania,Olt@Romania,Prahova@Romania,Satu Mare@Romania,Sibiu@Romania,Suceava@Romania,Sălaj@Romania,Teleorman@Romania,Timiș@Romania,Tulcea@Romania,Vaslui@Romania,Vrancea@Romania,Vâlcea@Romania,Alentejo@Portugal,Algarve@Portugal,Açores@Portugal,Centro@Portugal,Lisbon@Portugal,Madeira@Portugal,Norte@Portugal,Andalucía@Spain,Aragón@Spain,Canarias@Spain,Cantabria@Spain,Castilla y León@Spain,Castilla-La Mancha@Spain,Cataluña@Spain,Ciudad Autónoma de Ceuta@Spain,Ciudad Autónoma de Melilla@Spain,Comunidad Foral de Navarra@Spain,Comunidad Valenciana@Spain,Comunidad de Madrid@Spain,Extremadura@Spain,Galicia@Spain,Illes Balears@Spain,La Rioja@Spain,País Vasco@Spain,Principado de Asturias@Spain,Región de Murcia@Spain,Ayrshire and Arran@United Kingdom,Borders@United Kingdom,Dumfries and Galloway@United Kingdom,East of England@United Kingdom,England@United Kingdom,Fife@United Kingdom,Forth Valley@United Kingdom,Grampian@United Kingdom,Greater Glasgow and Clyde@United Kingdom,Highland@United Kingdom,Lanarkshire@United Kingdom,London@United Kingdom,Lothian@United Kingdom,Midlands@United Kingdom,North East and Yorkshire@United Kingdom,North West@United Kingdom,Northern Ireland@United Kingdom,Orkney@United Kingdom,Scotland@United Kingdom,Shetland@United Kingdom,South East@United Kingdom,South West@United Kingdom,Tayside@United Kingdom,Wales@United Kingdom,Baden-Württemberg@Germany,Bayern@Germany,Berlin@Germany,Brandenburg@Germany,Bremen@Germany,Hamburg@Germany,Hessen@Germany,Mecklenburg-Vorpommern@Germany,Niedersachsen@Germany,Nordrhein-Westfalen@Germany,Rheinland-Pfalz@Germany,Saarland@Germany,Sachsen@Germany,Sachsen-Anhalt@Germany,Schleswig Holstein@Germany,Thüringen@Germany,Banská Bystrica@Slovakia,Bratislava@Slovakia,Košice@Slovakia,Nitra@Slovakia,Prešov@Slovakia,Trencín@Slovakia,Trnava@Slovakia,Zilina@Slovakia,Baranya@Hungary,Borsod-Abaúj-Zemplén@Hungary,Budapest@Hungary,Bács-Kiskun@Hungary,Békés@Hungary,Csongrád@Hungary,Fejér@Hungary,Győr-Moson-Sopron@Hungary,Hajdú-Bihar@Hungary,Heves@Hungary,Hungary@Hungary,Jász-Nagykun-Szolnok@Hungary,Komárom-Esztergom@Hungary,Nógrád@Hungary,Pest@Hungary,Somogy@Hungary,Szabolcs-Szatmár-Bereg@Hungary,Tolna@Hungary,Vas@Hungary,Veszprém@Hungary,Zala@Hungary,Bjelovarsko-bilogorska@Croatia,Brodsko-Posavska@Croatia,Dubrovačko-neretvanska@Croatia,Grad Zagreb@Croatia,Istarska@Croatia,Karlovačka@Croatia,Koprivničko-križevačka@Croatia,Krapinsko-zagorska županija@Croatia,Ličko-senjska@Croatia,Međimurska@Croatia,Osječko-baranjska@Croatia,Požeško-slavonska@Croatia,Primorsko-Goranska@Croatia,Sisačko-moslavačka@Croatia,Splitsko-Dalmatinska@Croatia,Varaždinska@Croatia,Virovitičko-podravska@Croatia,Vukovarsko-srijemska@Croatia,Zadarska@Croatia,Zagrebačka@Croatia,Šibensko-kninska@Croatia,Blagoevgrad@Bulgaria,Burgas@Bulgaria,Dobrich@Bulgaria,Gabrovo@Bulgaria,Haskovo@Bulgaria,Kardzhali@Bulgaria,Kyustendil@Bulgaria,Lovech@Bulgaria,Montana@Bulgaria,Pazardzhik@Bulgaria,Pernik@Bulgaria,Pleven@Bulgaria,Plovdiv@Bulgaria,Razgrad@Bulgaria,Ruse@Bulgaria,Shumen@Bulgaria,Silistra@Bulgaria,Sliven@Bulgaria,Smolyan@Bulgaria,Sofia City@Bulgaria,Stara Zagora@Bulgaria,Targovishte@Bulgaria,Varna@Bulgaria,Veliko Tarnovo@Bulgaria,Vidin@Bulgaria,Vratsa@Bulgaria,Yambol@Bulgaria,Blekinge@Sweden,Dalarna@Sweden,Gotland@Sweden,Gävleborg@Sweden,Halland@Sweden,Jämtland@Sweden,Jönköping@Sweden,Kalmar@Sweden,Kronoberg@Sweden,Norrbotten@Sweden,Skåne@Sweden,Stockholm@Sweden,Södermanland@Sweden,Uppsala@Sweden,Värmland@Sweden,Västerbotten@Sweden,Västernorrland@Sweden,Västmanland@Sweden,Västra Götaland@Sweden,Örebro@Sweden,Östergötland@Sweden,Bretagne@France,Corse@France,Guadeloupe@France,Guyane@France,La Réunion@France,Martinique@France,Mayotte@France,Normandie@France,Provence-Alpes-Côte d'Azur@France,Brussels@Belgium,Flanders@Belgium,Wallonia@Belgium,Burgenland@Austria,Kärnten@Austria,Niederösterreich@Austria,Oberösterreich@Austria,Salzburg@Austria,Steiermark@Austria,Tirol@Austria,Vorarlberg@Austria,Wien@Austria,Cyprus@Cyprus,Dolnośląskie@Poland,Kujawsko-pomorskie@Poland,Lubelskie@Poland,Lubuskie@Poland,Mazowieckie@Poland,Małopolskie@Poland,Opolskie@Poland,Podkarpackie@Poland,Podlaskie@Poland,Pomorskie@Poland,Warmińsko-mazurskie@Poland,Wielkopolskie@Poland,Zachodniopomorskie@Poland,Łódzkie@Poland,Śląskie@Poland,Świętokrzyskie@Poland,Drenthe@Netherlands,Flevoland@Netherlands,Friesland@Netherlands,Gelderland@Netherlands,Groningen@Netherlands,Limburg@Netherlands,North Brabant@Netherlands,North Holland@Netherlands,Overijssel@Netherlands,South Holland@Netherlands,Utrecht@Netherlands,Zeeland@Netherlands,East Iceland@Iceland,Greater Reykjavík@Iceland,Northeast Iceland@Iceland,Northwest Iceland@Iceland,South Iceland@Iceland,Suðurnes Peninsula@Iceland,West Fjords@Iceland,West Iceland@Iceland,Estonia@Estonia,Faroe@Denmark,Greenland@Denmark,Hovedstaden@Denmark,Midtjylland@Denmark,Nordjylland@Denmark,Sjælland@Denmark,Syddanmark@Denmark,Gorenjske@Slovenia,Osrednjeslovenske@Slovenia,Podravske@Slovenia,Pomurske@Slovenia,Posavske@Slovenia,Primorsko-notranjske@Slovenia,Savinjske@Slovenia,Zasavske@Slovenia,Ireland@Ireland,Jihoceský@Czech Republic,Jihomoravský@Czech Republic,Karlovarský@Czech Republic,Královéhradecký@Czech Republic,Liberecký@Czech Republic,Moravskoslezský@Czech Republic,Olomoucký@Czech Republic,Pardubický@Czech Republic,Plzenský@Czech Republic,Prague@Czech Republic,Stredoceský@Czech Republic,Vysocina@Czech Republic,Zlínský@Czech Republic,Ústecký@Czech Republic,Latvia@Latvia,Lithuania@Lithuania,Luxembourg@Luxembourg,Malta@Malta,Montenegro@Montenegro,North Macedonia@North Macedonia,Serbia@Serbia,Turkey@Turkey,TOT
37.520844913841024,2020-09-20 12:30:01.000556,36,0,0,2,3,34,59,60,0,2,5,2,5,11,1,1,1,1,3,19,1,1,0,8,134,6,64,24,21,9,41,360,183,38,193,158,416,33,2,91,183,78,131,155,109,27,4,183,1,4,1,1,26,8,0,0,1,84,143,0,0,0,3,22,0,4,0,0,9,1,0,0,8,0,4,0,5,0,0,1,0,17,34,15,85,40,15,8,43,29,208,19,45,33,36,22,8,30,34,21,22,10,18,19,68,15,38,28,7,16,40,10,49,11,29,51,9,31,40,9,42,7,28,8,10,1,85,296,2,375,1345,217,531,183,711,872,1344,14,38,294,873,3964,266,348,344,116,747,80,903,26,5,3,191,157,8,28,3,269,21,84,480,41,874,1080,1113,136,0,0,0,273,129,8,326,271,421,95,8,11,68,68,5,72,177,36,5,59,6,12,14,16,60,22,55,18,5,6,36,38,36,598,31,9,40,54,45,74,24,0,17,21,12,191,18,61,20,11,38,19,23,13,44,53,5,2,8,7,7,3,5,17,24,7,120,4,10,6,21,17,14,22,28,5,0,4,11,19,0,5,6,0,0,7,3,5,2,2,4,2,25,8,1,7,0,0,0,1,0,10,0,3,11,8,13,1,4,1,23,23,0,3,1,0,1,4,19,26,4,0,0,0,0,0,0,0,0,0,154,334,156,17,2,87,29,5,30,75,42,289,4,20,18,26,9,61,101,10,40,15,55,15,46,6,23,46,15,2,25,2,105,12,26,97,308,21,525,144,4,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,1,7,3,19,0,0,9,1,177,93,181,54,83,63,47,42,75,103,497,386,80,43,63,9,29,0,27,361,112,51,2051,
37.62090050027793,2020-09-20 14:54:05.803224,36,0,0,2,3,34,60,60,0,2,5,2,5,11,1,1,1,1,3,19,1,1,0,8,134,6,64,24,22,9,41,361,183,38,193,159,417,34,2,91,184,78,132,155,110,27,4,183,1,4,1,1,26,8,0,0,1,85,144,0,0,0,3,23,0,4,0,0,9,1,0,0,8,1,4,0,5,0,0,1,0,17,34,15,85,40,15,8,43,29,208,19,45,33,36,22,8,30,34,21,22,10,18,19,68,15,38,28,7,16,40,10,49,12,29,51,9,31,40,9,42,7,28,8,10,1,86,297,2,377,1349,217,533,184,713,877,1345,14,38,295,876,3972,267,349,344,116,748,80,909,26,5,3,192,158,9,28,3,271,21,85,482,41,878,1088,1120,136,0,0,0,274,130,8,329,271,421,96,8,11,68,68,5,72,176,36,5,59,6,12,14,16,60,22,55,18,5,6,36,38,37,603,31,9,40,55,45,74,24,0,17,22,12,192,18,62,20,11,39,19,23,13,44,53,5,2,8,7,7,3,5,17,24,7,120,4,10,6,21,17,14,22,28,5,0,4,11,19,0,5,6,0,0,7,3,5,2,2,4,2,25,8,1,7,0,0,0,1,0,10,0,3,11,8,13,1,4,1,23,23,0,3,1,0,1,4,19,26,4,0,0,0,0,0,0,0,0,0,154,334,156,17,2,88,29,5,30,75,43,289,4,19,18,26,9,61,101,10,40,15,55,15,46,6,23,46,15,2,25,2,106,12,26,97,309,21,527,145,4,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,1,7,3,19,0,0,9,1,178,94,182,55,84,63,47,42,75,104,501,389,80,43,63,9,29,0,27,364,112,51,2054,
37.72095608671484,2020-09-20 17:18:10.605892,36,0,0,2,3,34,60,60,0,2,5,2,5,11,1,1,1,1,3,19,1,1,0,8,134,6,64,24,22,9,41,363,184,38,193,159,418,34,2,92,185,78,132,156,111,27,4,183,1,4,1,1,26,8,0,0,1,85,145,0,0,0,3,23,0,4,0,0,9,1,0,0,8,1,4,0,5,0,0,1,0,17,34,15,85,40,15,8,43,29,208,19,46,33,36,22,8,30,34,21,22,10,18,19,69,15,38,28,7,16,40,10,49,12,29,51,9,31,40,9,42,7,28,8,10,1,87,298,2,378,1353,217,535,184,715,881,1346,14,38,296,878,3981,269,350,345,116,749,81,915,26,5,3,193,160,9,28,3,274,22,85,484,42,883,1095,1126,137,0,0,0,275,130,8,332,271,422,96,8,11,68,68,5,72,176,36,5,60,6,12,14,16,60,22,56,18,5,6,36,39,37,608,31,9,40,55,46,75,24,0,17,22,12,194,19,62,20,11,39,19,24,13,44,53,5,2,8,7,7,3,5,17,24,7,120,4,10,6,21,17,14,22,28,5,0,4,11,19,0,6,6,0,0,7,3,5,2,2,4,2,25,8,1,7,0,0,0,1,0,10,0,3,11,8,13,1,4,1,22,23,0,3,1,0,1,4,18,26,4,0,0,0,0,0,0,0,0,0,154,335,156,17,2,88,29,5,30,75,43,290,4,19,18,26,9,60,101,10,40,15,55,15,46,6,23,45,15,2,25,2,106,12,26,98,309,21,529,146,4,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,1,7,3,19,0,0,9,1,178,95,183,55,85,64,47,42,76,105,504,392,81,43,64,9,29,0,27,367,112,51,2057,
37.82101167315175,2020-09-20 19:42:15.408560,36,0,0,2,3,34,60,60,0,2,5,2,5,11,1,1,1,1,3,19,1,1,0,8,135,6,64,24,22,9,42,364,184,38,193,160,420,34,2,92,186,78,133,156,112,27,4,184,1,4,1,1,26,8,0,0,1,86,147,0,0,0,3,23,0,4,0,0,9,1,0,0,8,1,4,0,5,0,0,1,0,17,34,14,86,40,15,8,43,29,208,19,46,33,36,22,8,30,34,21,22,10,18,19,69,15,38,28,7,16,40,10,49,12,29,51,9,31,40,9,42,7,28,8,10,1,88,299,2,380,1356,216,536,185,717,885,1347,14,38,297,880,3989,270,350,345,116,749,81,921,27,5,3,193,161,9,29,3,276,22,86,486,42,887,1102,1133,137,0,0,0,276,130,8,334,272,422,96,8,11,68,67,5,72,176,36,5,60,6,12,14,16,60,22,56,18,5,6,36,39,37,614,32,9,41,56,46,76,24,0,17,22,13,196,19,63,20,12,39,19,24,13,44,53,5,2,8,7,7,3,5,17,24,7,120,4,10,6,21,17,15,22,29,5,0,4,12,19,0,6,6,0,0,7,3,5,2,2,4,2,25,8,1,7,0,0,0,1,0,10,0,3,11,8,13,1,4,1,22,23,0,3,1,0,1,4,18,27,4,0,0,0,0,0,0,0,0,0,155,336,156,17,2,89,29,5,30,76,43,291,4,19,18,26,9,60,101,10,40,15,55,15,46,6,23,45,15,2,25,2,107,12,26,98,310,21,531,146,4,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,7,3,19,0,0,9,1,178,95,184,56,85,65,48,42,76,105,507,395,81,43,64,9,29,0,27,369,112,51,2060,
37.92106725958866,2020-09-20 22:06:20.211228,36,0,0,2,3,34,60,61,0,2,6,2,5,11,1,1,1,1,3,19,1,1,0,8,135,6,64,24,22,9,42,366,184,38,194,161,421,34,2,92,187,78,134,157,113,27,4,184,1,4,1,1,27,8,0,0,1,87,148,0,0,0,3,23,0,4,0,0,9,1,0,0,8,1,4,0,5,0,0,1,0,17,34,14,86,40,15,8,43,29,208,18,46,33,36,22,8,30,34,21,22,10,18,19,69,15,38,28,7,16,40,10,49,12,29,51,9,31,40,9,42,7,28,8,10,1,88,300,2,382,1360,216,538,186,718,889,1349,14,38,298,882,3997,271,351,346,116,750,81,927,27,5,3,194,163,9,29,3,279,22,87,488,42,892,1110,1140,138,0,0,0,278,131,8,337,272,423,96,8,11,69,67,5,72,175,36,5,60,6,12,14,17,61,23,57,18,5,6,36,39,38,619,32,9,41,56,46,76,24,0,17,22,13,197,19,63,20,12,40,19,24,13,45,53,5,2,8,7,7,3,5,17,24,7,120,4,10,6,21,17,15,22,29,5,0,4,12,20,0,6,6,0,0,7,3,5,1,2,4,2,25,8,1,7,0,0,0,1,0,10,0,3,11,8,13,1,4,1,22,23,0,3,1,0,1,4,18,27,4,0,0,0,0,0,0,0,0,0,155,336,156,17,2,89,29,5,30,76,44,292,4,19,18,26,9,60,101,10,40,15,55,15,46,6,23,45,15,2,25,2,107,12,26,98,311,21,533,147,4,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,7,3,19,0,0,10,1,179,96,186,56,86,65,48,42,77,106,511,399,82,44,64,9,29,0,27,372,112,51,2063,
38.02112284602557,2020-09-21 00:30:25.013897,36,0,0,2,3,34,61,61,0,2,6,2,5,11,1,1,1,1,3,19,1,1,0,8,135,6,63,24,22,9,42,367,185,38,194,162,422,34,2,92,188,79,134,157,114,27,4,184,1,4,1,1,27,8,0,0,1,88,149,0,0,0,3,23,0,4,0,0,9,1,0,0,8,1,4,0,5,0,0,1,0,17,34,14,86,40,15,8,43,29,209,18,46,33,36,22,8,30,34,21,22,10,18,19,69,15,38,28,7,16,40,10,49,12,29,52,9,31,40,9,42,7,28,8,10,1,89,301,2,384,1364,216,540,186,720,894,1350,14,39,300,885,4006,272,351,346,117,751,81,933,27,5,3,195,164,9,29,3,281,22,87,490,42,896,1117,1146,138,0,0,0,279,131,8,340,272,423,96,8,11,69,67,5,72,175,36,5,60,6,12,14,17,61,23,57,19,5,6,37,40,38,625,32,9,42,57,47,77,25,0,17,22,13,199,19,64,20,12,40,20,24,13,45,53,5,2,8,7,7,3,5,17,24,7,121,4,10,6,21,17,15,22,29,5,0,4,12,20,0,6,6,0,0,7,3,5,1,2,4,2,25,8,1,7,0,0,0,1,0,10,0,3,11,9,13,1,4,1,22,23,0,3,1,0,1,4,18,27,4,0,0,0,0,0,0,0,0,0,155,337,157,17,2,89,28,5,30,76,44,293,4,19,18,26,9,60,101,10,40,15,55,15,46,6,23,45,15,2,25,2,108,12,26,98,312,21,536,148,4,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,7,3,20,0,0,10,1,179,97,187,57,87,66,48,43,77,107,514,402,82,44,65,9,29,0,27,374,112,51,2066,
38.12117843246248,2020-09-21 02:54:29.816565,36,0,0,2,3,34,61,61,0,2,6,2,5,11,1,1,1,1,3,19,1,1,0,8,136,6,63,24,23,9,42,369,185,38,194,163,423,34,2,92,189,79,135,157,115,27,4,184,1,4,1,1,27,8,0,0,1,88,151,0,0,0,3,23,0,4,0,0,9,1,0,0,8,1,4,0,5,0,0,1,0,17,34,14,86,40,15,8,43,29,209,18,46,33,36,22,8,29,34,21,22,10,19,19,69,15,38,28,7,16,40,10,49,12,29,52,9,31,40,9,42,7,28,8,10,1,90,302,2,386,1367,215,542,187,722,898,1351,15,39,301,887,4014,274,352,347,117,752,82,939,27,5,3,196,165,9,30,3,283,22,88,492,43,901,1125,1153,138,0,0,0,280,132,8,343,272,424,96,8,11,69,67,5,72,175,36,5,61,6,12,14,17,61,23,58,19,5,6,37,40,38,630,33,9,42,57,47,78,25,0,17,22,13,201,19,65,21,12,40,20,25,13,45,53,5,2,8,7,7,3,5,17,24,7,121,4,10,6,21,17,15,22,29,5,0,4,12,20,0,6,6,0,0,7,3,6,1,2,4,2,25,8,1,7,0,0,0,1,0,11,0,3,11,9,13,1,4,1,22,23,0,3,1,0,1,4,18,27,4,0,0,0,0,0,0,0,0,0,155,337,157,17,2,90,28,5,30,76,44,294,4,19,18,26,9,60,101,10,40,15,55,15,46,6,22,45,15,2,25,2,108,12,26,98,313,21,538,149,4,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,7,3,20,0,0,10,1,179,97,188,57,87,66,48,43,78,108,517,405,83,44,65,9,29,0,27,377,112,51,2069,
38.22123401889939,2020-09-21 05:18:34.619233,36,0,0,2,3,34,61,61,0,2,6,2,5,11,1,1,1,1,3,19,1,1,0,8,136,6,63,24,23,9,42,371,186,38,194,164,425,34,2,92,190,79,135,158,116,27,4,185,1,4,1,1,27,8,0,0,1,89,152,0,0,0,3,23,0,4,0,0,9,1,0,0,8,1,4,0,5,0,0,1,0,17,34,14,86,40,15,8,43,29,209,18,47,33,36,22,8,29,34,21,22,10,19,19,69,15,38,28,7,16,41,10,49,12,29,52,9,32,40,9,42,7,28,8,10,1,91,303,2,388,1371,215,544,188,724,902,1352,15,39,302,889,4023,275,353,347,117,753,82,945,27,5,3,196,167,9,30,3,286,22,89,494,43,905,1133,1160,139,0,0,0,281,132,8,346,272,425,96,8,11,69,67,5,72,175,36,5,61,6,12,14,17,61,23,58,19,5,6,37,40,39,636,33,9,42,58,48,78,25,0,18,23,13,203,19,65,21,12,41,20,25,13,46,53,5,2,8,8,8,3,5,17,24,7,121,4,10,6,21,17,15,22,29,5,0,4,12,20,0,6,6,0,0,7,3,6,1,2,5,2,25,8,1,7,0,0,0,1,0,11,0,3,11,9,13,1,4,1,22,22,0,3,1,0,1,4,18,27,4,0,0,0,0,0,0,0,0,0,155,338,157,17,2,90,28,5,31,77,45,295,4,19,18,26,9,60,101,10,40,15,55,15,46,6,22,45,15,2,25,2,108,12,26,98,314,21,540,149,4,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,1,7,3,20,0,0,10,1,180,98,189,58,88,67,48,43,78,109,521,409,83,44,66,9,29,0,27,380,112,50,2072,
38.3212896053363,2020-09-21 07:42:39.421901,36,0,0,2,3,34,62,61,0,2,6,2,5,11,1,1,1,1,3,19,1,1,0,8,137,6,63,24,23,9,43,372,186,38,195,165,426,34,2,93,191,79,136,158,117,27,4,185,1,4,1,1,27,8,0,0,1,90,153,0,0,0,4,23,0,4,0,0,9,1,0,0,8,1,4,0,5,0,0,1,0,17,34,14,87,40,15,8,43,29,209,18,47,33,36,22,8,29,34,21,22,10,19,19,69,15,38,28,7,16,41,10,49,12,29,52,9,32,40,9,42,7,28,8,10,1,91,303,2,390,1375,215,545,189,726,906,1353,15,39,303,891,4031,276,353,348,117,754,82,951,28,5,3,197,168,9,30,3,288,23,90,496,43,910,1140,1167,139,0,0,0,282,133,8,349,272,425,96,8,11,70,67,5,72,174,36,5,61,6,12,14,17,61,23,59,19,5,6,37,41,39,641,33,9,43,58,48,79,25,0,18,23,13,204,20,66,21,12,41,20,25,13,46,53,5,2,8,8,8,3,5,17,24,7,121,4,10,6,21,17,15,22,30,5,0,4,12,20,0,6,6,0,0,7,3,6,1,2,5,2,25,8,1,7,0,0,0,1,0,11,0,3,11,9,13,1,4,1,22,22,0,3,1,0,1,4,18,28,4,0,0,0,0,0,0,0,0,0,155,338,157,17,2,90,28,5,31,77,45,296,3,19,18,26,9,60,101,10,40,15,55,15,45,6,22,45,15,2,25,2,109,13,26,98,315,21,542,150,4,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,1,7,3,20,0,0,10,1,180,99,190,58,89,67,48,43,79,109,524,412,84,45,66,9,29,0,27,382,112,50,2075,
38.42134519177321,2020-09-21 10:06:44.224569,36,0,0,2,3,35,62,61,0,2,6,2,5,11,1,1,1,1,3,19,1,1,0,8,137,6,63,24,23,9,43,374,187,38,195,166,427,34,2,93,192,79,137,159,118,28,4,185,1,4,1,1,27,8,0,0,1,91,155,0,0,0,4,23,0,4,0,0,9,1,0,0,8,1,4,0,5,0,0,1,0,17,34,14,87,40,16,8,43,29,209,18,47,33,36,22,8,29,34,21,22,10,19,19,69,15,38,28,7,16,41,10,49,12,29,52,9,32,40,9,43,7,28,8,10,1,92,304,2,392,1379,214,547,189,727,911,1354,15,39,304,894,4039,278,354,348,117,755,83,957,28,5,3,198,170,9,30,3,291,23,90,498,44,914,1148,1174,140,0,0,0,283,133,8,353,272,426,97,8,11,70,66,5,72,174,36,5,62,6,12,14,17,61,23,59,19,5,6,38,41,39,647,33,10,43,59,48,80,26,0,18,23,13,206,20,66,21,12,41,20,25,13,46,53,5,2,8,8,8,3,5,17,24,7,122,4,10,6,21,17,15,22,30,5,0,4,12,21,0,6,6,0,0,7,3,6,1,2,5,2,25,8,1,7,0,0,0,1,0,11,0,3,11,9,13,1,4,1,22,22,0,3,1,0,1,4,18,28,4,0,0,0,0,0,0,0,0,0,155,339,157,17,2,91,28,5,31,77,46,297,3,19,18,26,9,60,101,10,40,15,55,15,45,6,22,45,15,2,25,2,109,13,26,98,316,21,545,151,4,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,1,7,3,20,0,0,10,1,180,99,191,59,89,68,48,44,79,110,528,415,84,45,67,9,29,0,27,385,112,50,2078,
38.52140077821012,2020-09-21 12:30:49.027237,36,0,0,2,3,35,62,61,0,2,6,2,5,11,1,1,1,1,3,19,1,1,0,8,137,6,63,24,23,9,43,375,187,39,195,167,428,35,2,93,193,79,137,159,119,28,4,186,1,4,1,1,27,8,0,0,1,92,156,0,0,0,4,23,0,4,0,0,9,1,0,0,8,1,4,0,5,0,0,1,0,18,34,14,87,40,16,8,43,30,209,18,47,33,37,22,8,29,34,21,22,10,19,19,69,15,38,28,7,16,41,10,49,12,30,52,9,32,40,9,43,7,28,8,10,1,93,305,2,394,1382,214,549,190,729,915,1355,15,40,305,896,4048,279,355,349,118,756,83,963,28,5,3,198,171,9,31,3,294,23,91,500,44,919,1156,1181,140,0,0,0,284,133,8,356,272,426,97,8,11,70,66,5,72,174,36,5,62,6,12,14,18,62,23,60,19,5,6,38,41,40,653,34,10,43,59,49,80,26,0,18,23,13,208,20,67,21,12,42,21,25,13,46,53,5,2,8,8,8,3,5,17,25,7,122,4,10,6,21,17,15,22,30,5,0,4,12,21,0,6,6,0,0,7,3,6,1,2,5,2,25,8,1,7,0,0,0,1,0,11,0,3,11,9,13,1,4,1,22,22,0,3,1,0,1,4,18,28,4,0,0,0,0,0,0,0,0,0,155,339,158,18,2,91,28,5,31,77,46,298,3,19,18,26,9,60,101,10,40,15,55,15,45,6,22,44,15,2,26,2,110,13,26,98,317,21,547,152,4,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,1,7,3,20,0,0,10,1,181,100,193,59,90,68,48,44,80,111,531,419,85,45,67,9,29,0,27,388,112,50,2081,
